,batch_size,c,clip_grad_norm,data_path,device,exclude_classes,grad_accum_steps,logging_steps,max_lr,model,num_classes,num_epochs,output_dir,reduction,save_path,seed,warmup_steps,weight_decay,f1_score
303,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220501/032944,58855,100,0.01,0.6125171168395467
304,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220501/005425,15647,25,0.01,0.6610870610870612
305,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220501/030357,74391,150,0.001,0.6940399337770421
306,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220501/012028,6342,150,0.01,0.5997431781701444
307,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220501/005750,15997,50,0.01,0.6650560908625425
308,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220501/001712,36162,25,0.001,0.6807365717027343
309,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220501/031400,22734,50,0.01,0.624
310,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220501/032221,42996,100,0.01,0.6669290399522958
311,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220501/001651,88706,25,0.001,0.7077602676435896
312,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220501/023921,49024,50,0.001,0.6678478462902256
313,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220501/021549,12140,100,0.0001,0.6711179542107377
314,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220501/022232,23390,150,0.0001,0.5887051647921213
315,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220501/004724,38162,25,0.01,0.5940796868110227
316,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220501/011352,63571,150,0.01,0.5795234468501795
317,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220501/005919,37850,50,0.01,0.6366937410415672
318,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220501/002140,47270,50,0.001,0.7053287209209248
319,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220501/030756,95856,25,0.01,0.6851140162809992
320,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220501/024228,64269,50,0.001,0.6639393939393939
321,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220501/022724,80725,150,0.0001,0.6434408602150539
322,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220501/031852,24199,50,0.01,0.6257536041939711
323,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220501/003855,67853,150,0.001,0.6595172111633701
324,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220501/023817,25324,25,0.001,0.6653640238704177
325,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220501/033110,6381,150,0.01,0.6365937130215568
326,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220501/013952,23157,100,1e-05,0.6534966108676927
327,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220501/012219,47778,25,1e-05,0.5581507319235229
328,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220501/024759,14619,100,0.001,0.6306159599626023
329,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220501/000225,43414,100,0.0001,0.6317313983227265
330,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220501/010935,58176,100,0.01,0.6074506769825919
331,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220501/033416,20027,150,0.01,0.6133023055375997
332,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220501/001251,10488,25,0.001,0.6946295005306736
333,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220501/030523,25845,25,0.01,0.6415873015873016
334,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220501/014755,82988,150,1e-05,0.6554155147178403
335,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220501/000408,96856,150,0.0001,0.6132651710343049
336,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220501/012406,42912,25,1e-05,0.6339567847362244
337,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220501/022647,17844,150,0.0001,0.7152866880513231
338,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220501/025304,34007,100,0.001,0.6032505506189717
339,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220501/021357,34611,100,0.0001,0.605123602839194
340,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220501/000539,69782,150,0.0001,0.6791560846560847
341,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220501/014635,97374,100,1e-05,0.6379793336476505
342,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220501/013919,78115,100,1e-05,0.6381331040905509
