,Unnamed: 0,batch_size,clip_grad_norm,data_path,device,exclude_classes,handle_max_length,logging_steps,max_lr,model,num_classes,num_epochs,output_dir,save_path,seed,warmup_steps,weight_decay,c,grad_accum_steps,reduction,f1_score
183,183,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,80,../results,../results/20220429/173202,83445,150,1e-05,,4.0,max,0.6364382743693089
0,0,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,100,../results,../results/20220430/141829,3615,50,0.0001,2.0,4.0,mean/max,0.6929080153800651
1,1,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,60,../results,../results/20220430/205227,7268,50,1e-05,4.0,4.0,mean/max,0.664378478664193
2,2,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,60,../results,../results/20220430/220233,87879,50,0.001,4.0,4.0,mean/max,0.6585478214791795
3,3,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,60,../results,../results/20220430/111501,2070,150,0.0001,2.0,4.0,mean/max,0.6825507246376812
4,4,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,80,../results,../results/20220430/174123,32226,50,0.01,2.0,4.0,mean/max,0.6263683884553449
5,5,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,100,../results,../results/20220430/185617,22711,150,1e-05,4.0,4.0,mean/max,0.6652026143790849
6,6,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,80,../results,../results/20220430/101436,11611,25,1e-05,2.0,4.0,mean/max,0.622264305274014
7,7,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,60,../results,../results/20220430/121904,7930,25,0.001,2.0,4.0,mean/max,0.6770912881281544
8,8,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,60,../results,../results/20220430/232059,30502,100,1e-05,4.0,4.0,mean/max,0.6511996315910661
9,9,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,80,../results,../results/20220430/230354,66512,25,1e-05,4.0,4.0,mean/max,0.6153101802757158
10,10,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,100,../results,../results/20220430/185101,15355,100,1e-05,4.0,4.0,mean/max,0.5646392496392496
11,11,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,100,../results,../results/20220430/145133,67554,50,0.001,2.0,4.0,mean/max,0.7344212523719166
12,12,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,100,../results,../results/20220430/203409,92435,100,0.01,4.0,4.0,mean/max,0.6804515050167225
13,13,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,100,../results,../results/20220430/154345,7206,150,0.01,2.0,4.0,mean/max,0.6866879913255626
14,14,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,100,../results,../results/20220430/192141,74313,100,0.0001,4.0,4.0,mean/max,0.6829676556505826
15,15,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,60,../results,../results/20220430/164108,49619,100,0.0001,2.0,4.0,mean/max,0.6324242424242423
16,16,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,80,../results,../results/20220430/172415,27922,150,0.001,2.0,4.0,mean/max,0.630574682492841
17,17,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,100,../results,../results/20220430/200824,25308,150,0.001,4.0,4.0,mean/max,0.6451128863117637
18,18,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,80,../results,../results/20220430/223726,1059,50,0.01,4.0,4.0,mean/max,0.5591016548463358
19,19,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,80,../results,../results/20220430/112529,44028,25,0.001,2.0,4.0,mean/max,0.6163333333333333
20,20,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,100,../results,../results/20220430/204830,64869,25,1e-05,4.0,4.0,mean/max,0.6776218062982768
21,21,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,60,../results,../results/20220430/142240,82503,100,0.0001,2.0,4.0,mean/max,0.6613091869458593
22,22,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,80,../results,../results/20220430/154154,95996,150,0.01,2.0,4.0,mean/max,0.6007283903835627
23,23,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,60,../results,../results/20220430/174944,26390,100,0.01,2.0,4.0,mean/max,0.6317150833471875
24,24,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,60,../results,../results/20220430/231212,55076,50,1e-05,4.0,4.0,mean/max,0.6656378104653966
25,25,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,80,../results,../results/20220430/132233,13823,150,0.01,2.0,4.0,mean/max,0.5613495602626037
26,26,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,60,../results,../results/20220430/140531,55678,25,0.0001,2.0,4.0,mean/max,0.6924675324675325
27,27,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,60,../results,../results/20220430/195145,28746,100,0.001,4.0,4.0,mean/max,0.7111533120967083
28,28,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,100,../results,../results/20220430/210425,15896,100,1e-05,4.0,4.0,mean/max,0.6817432355250946
29,29,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,60,../results,../results/20220430/200024,66731,150,0.001,4.0,4.0,mean/max,0.6677644900953779
30,30,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,80,../results,../results/20220430/110636,25654,100,0.0001,2.0,4.0,mean/max,0.6646051024998394
31,31,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,60,../results,../results/20220430/125443,92351,25,0.01,2.0,4.0,mean/max,0.5393195108984583
32,32,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,100,../results,../results/20220430/175246,98478,100,0.01,2.0,4.0,mean/max,0.5731917211328976
33,33,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,60,../results,../results/20220430/133012,22920,25,1e-05,2.0,4.0,mean/max,0.6821038294305621
34,34,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,100,../results,../results/20220430/235112,94730,50,0.0001,4.0,4.0,mean/max,0.677569811052454
35,35,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,80,../results,../results/20220430/134058,8580,50,1e-05,2.0,4.0,mean/max,0.6384004884004884
36,36,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,100,../results,../results/20220430/183946,28791,50,1e-05,4.0,4.0,mean/max,0.6395516282114222
37,37,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,80,../results,../results/20220430/155824,48797,50,1e-05,2.0,4.0,mean/max,0.6092467532467533
38,38,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,100,../results,../results/20220430/102607,84709,50,1e-05,2.0,4.0,mean/max,0.6358216602798646
39,39,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,80,../results,../results/20220430/102322,5797,50,1e-05,2.0,4.0,mean/max,0.6518302111325367
40,40,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,60,../results,../results/20220430/194306,9599,50,0.001,4.0,4.0,mean/max,0.7133500417710945
41,41,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,60,../results,../results/20220430/200906,31099,25,0.01,4.0,4.0,mean/max,0.5895526695526696
42,42,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,60,../results,../results/20220430/224617,58749,100,0.01,4.0,4.0,mean/max,0.5148964617293459
43,43,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,100,../results,../results/20220430/134315,63941,50,1e-05,2.0,4.0,mean/max,0.6856073904436967
44,44,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,100,../results,../results/20220430/162741,99814,25,0.0001,2.0,4.0,mean/max,0.5949610389610389
45,45,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,80,../results,../results/20220430/194529,91671,50,0.001,4.0,4.0,mean/max,0.6230353959765724
46,46,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,100,../results,../results/20220430/115333,77474,150,0.001,2.0,4.0,mean/max,0.6776466561254524
47,47,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,80,../results,../results/20220430/115820,43508,25,0.01,2.0,4.0,mean/max,0.5870067917495474
48,48,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,100,../results,../results/20220430/171003,77114,50,0.001,2.0,4.0,mean/max,0.6940402509368027
49,49,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,60,../results,../results/20220430/154052,32122,150,0.01,2.0,4.0,mean/max,0.6603174603174603
50,50,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,60,../results,../results/20220430/160652,64668,100,1e-05,2.0,4.0,mean/max,0.6428271728271728
51,51,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,60,../results,../results/20220430/193421,2404,25,0.001,4.0,4.0,mean/max,0.6771825396825397
52,52,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,60,../results,../results/20220430/123649,99294,100,0.001,2.0,4.0,mean/max,0.6095741565587288
53,53,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,100,../results,../results/20220430/153603,4058,100,0.01,2.0,4.0,mean/max,0.6009141071666001
54,54,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,60,../results,../results/20220430/232918,54257,150,1e-05,4.0,4.0,mean/max,0.6699578620939194
55,55,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,80,../results,../results/20220430/160741,53537,100,1e-05,2.0,4.0,mean/max,0.643856143856144
56,56,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,60,../results,../results/20220430/101447,16871,50,1e-05,2.0,4.0,mean/max,0.6545648723140325
57,57,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,100,../results,../results/20220430/170058,33318,25,0.001,2.0,4.0,mean/max,0.6881463146314631
58,58,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,80,../results,../results/20220430/170717,74388,50,0.001,2.0,4.0,mean/max,0.6745203588681852
59,59,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,100,../results,../results/20220430/123339,36096,50,0.001,2.0,4.0,mean/max,0.6471945782058143
60,60,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,80,../results,../results/20220430/130539,88313,50,0.01,2.0,4.0,mean/max,0.490563773358468
61,61,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,80,../results,../results/20220430/125635,51313,25,0.01,2.0,4.0,mean/max,0.5669114647082822
62,62,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,100,../results,../results/20220430/130017,20168,25,0.01,2.0,4.0,mean/max,0.6032541174985802
63,63,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,60,../results,../results/20220430/141353,86871,50,0.0001,2.0,4.0,mean/max,0.6689342403628118
64,64,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,60,../results,../results/20220430/152327,37887,50,0.01,2.0,4.0,mean/max,0.6418373166357998
65,65,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,80,../results,../results/20220430/142343,87213,100,0.0001,2.0,4.0,mean/max,0.6344822812846069
66,66,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,60,../results,../results/20220430/221941,83433,150,0.001,4.0,4.0,mean/max,0.6258490425579951
67,67,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,80,../results,../results/20220430/184456,44396,100,1e-05,4.0,4.0,mean/max,0.7005741626794257
68,68,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,80,../results,../results/20220430/122202,13145,25,0.001,2.0,4.0,mean/max,0.6777183600713012
69,69,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,80,../results,../results/20220430/131444,50742,100,0.01,2.0,4.0,mean/max,0.5605705440070765
70,70,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,60,../results,../results/20220430/113204,62282,50,0.001,2.0,4.0,mean/max,0.6128384912959381
71,71,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,100,../results,../results/20220430/225925,74006,150,0.01,4.0,4.0,mean/max,0.6029461279461279
72,72,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,60,../results,../results/20220430/170642,59375,50,0.001,2.0,4.0,mean/max,0.6855587757121653
73,73,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,80,../results,../results/20220430/211422,36035,150,1e-05,4.0,4.0,mean/max,0.6360599518598476
74,74,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,60,../results,../results/20220430/190000,4597,25,0.0001,4.0,4.0,mean/max,0.6323568333653498
75,75,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,80,../results,../results/20220430/195647,72494,100,0.001,4.0,4.0,mean/max,0.6188588287979769
76,76,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,60,../results,../results/20220430/204348,64499,25,1e-05,4.0,4.0,mean/max,0.6637693461222873
77,77,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,80,../results,../results/20220430/165837,93026,25,0.001,2.0,4.0,mean/max,0.6370259527706337
78,78,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,80,../results,../results/20220430/200118,50005,150,0.001,4.0,4.0,mean/max,0.6939293492773968
79,79,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,100,../results,../results/20220430/135236,61253,100,1e-05,2.0,4.0,mean/max,0.6907093022298004
80,80,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,60,../results,../results/20220430/104901,47551,25,0.0001,2.0,4.0,mean/max,0.5882630804228556
81,81,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,60,../results,../results/20220430/222827,3063,25,0.01,4.0,4.0,mean/max,0.4933776389095538
82,82,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,80,../results,../results/20220430/231400,28578,50,1e-05,4.0,4.0,mean/max,0.6177394034536892
83,83,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,60,../results,../results/20220430/161524,71538,150,1e-05,2.0,4.0,mean/max,0.5411697722567289
84,84,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,100,../results,../results/20220430/213024,52075,50,0.0001,4.0,4.0,mean/max,0.6743731431966725
85,85,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,60,../results,../results/20220430/154942,61479,25,1e-05,2.0,4.0,mean/max,0.6422283865002312
86,86,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,80,../results,../results/20220430/124814,96145,150,0.001,2.0,4.0,mean/max,0.6662556802993852
87,87,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,80,../results,../results/20220430/205248,6337,50,1e-05,4.0,4.0,mean/max,0.6692424242424242
88,88,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,80,../results,../results/20220430/123021,12725,50,0.001,2.0,4.0,mean/max,0.6432352986205736
89,89,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,100,../results,../results/20220430/103718,96153,100,1e-05,2.0,4.0,mean/max,0.6449928808732797
90,90,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,100,../results,../results/20220430/120206,23798,25,0.01,2.0,4.0,mean/max,0.6334599797365754
91,91,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,60,../results,../results/20220430/175828,16604,150,0.01,2.0,4.0,mean/max,0.6385555555555555
92,92,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,80,../results,../results/20220430/143248,26745,150,0.0001,2.0,4.0,mean/max,0.6828174738287098
93,93,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,60,../results,../results/20220430/115813,46592,25,0.01,2.0,4.0,mean/max,0.616157399312234
94,94,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,100,../results,../results/20220430/234118,32083,25,0.0001,4.0,4.0,mean/max,0.6569504569504571
95,95,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,60,../results,../results/20220430/104016,46292,150,1e-05,2.0,4.0,mean/max,0.6363759705070865
96,96,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,80,../results,../results/20220430/144931,43033,50,0.001,2.0,4.0,mean/max,0.659197954437109
97,97,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,80,../results,../results/20220430/224743,57499,100,0.01,4.0,4.0,mean/max,0.5773618538324421
98,98,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,100,../results,../results/20220430/194227,50265,25,0.001,4.0,4.0,mean/max,0.5888843383186455
99,99,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,80,../results,../results/20220430/171522,66191,100,0.001,2.0,4.0,mean/max,0.6724537463888377
100,100,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,80,../results,../results/20220430/193546,28945,25,0.001,4.0,4.0,mean/max,0.6830662616952939
101,101,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,80,../results,../results/20220430/153216,83981,100,0.01,2.0,4.0,mean/max,0.6438006808561859
102,102,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,80,../results,../results/20220430/220625,16530,50,0.001,4.0,4.0,mean/max,0.6112036008249192
103,103,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,100,../results,../results/20220430/231519,30578,50,1e-05,4.0,4.0,mean/max,0.6919797979797979
104,104,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,100,../results,../results/20220430/195659,55203,100,0.001,4.0,4.0,mean/max,0.7035056446821153
105,105,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,100,../results,../results/20220430/151748,26056,25,0.01,2.0,4.0,mean/max,0.5845299802746611
106,106,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,60,../results,../results/20220430/203509,13275,150,0.01,4.0,4.0,mean/max,0.6099881164587047
107,107,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,60,../results,../results/20220430/151432,34321,25,0.01,2.0,4.0,mean/max,0.5667176870748301
108,108,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,100,../results,../results/20220430/215201,1712,150,0.0001,4.0,4.0,mean/max,0.6417167834251689
109,109,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,80,../results,../results/20220430/210246,47517,100,1e-05,4.0,4.0,mean/max,0.665143375509531
110,110,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,80,../results,../results/20220430/232508,62382,100,1e-05,4.0,4.0,mean/max,0.6585017880670054
111,111,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,80,../results,../results/20220430/223233,90910,25,0.01,4.0,4.0,mean/max,0.5735768903993204
112,112,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,60,../results,../results/20220430/190832,70546,50,0.0001,4.0,4.0,mean/max,0.6753196846220102
113,113,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,80,../results,../results/20220430/113242,67347,50,0.001,2.0,4.0,mean/max,0.6172048147424345
114,114,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,60,../results,../results/20220430/114938,10102,150,0.001,2.0,4.0,mean/max,0.6742402750913389
115,115,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,60,../results,../results/20220430/114052,49677,100,0.001,2.0,4.0,mean/max,0.6784749455337691
116,116,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,80,../results,../results/20220430/110009,97541,50,0.0001,2.0,4.0,mean/max,0.6220426975746125
117,117,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,80,../results,../results/20220430/214453,32655,150,0.0001,4.0,4.0,mean/max,0.6442222738897929
118,118,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,100,../results,../results/20220430/125049,19135,150,0.001,2.0,4.0,mean/max,0.6537097505668934
119,119,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,100,../results,../results/20220430/132630,8660,150,0.01,2.0,4.0,mean/max,0.554170363797693
120,120,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,60,../results,../results/20220430/153201,37463,100,0.01,2.0,4.0,mean/max,0.5480290275761973
121,121,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,60,../results,../results/20220430/210106,39646,100,1e-05,4.0,4.0,mean/max,0.6412590187590188
122,122,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,100,../results,../results/20220430/133421,24850,25,1e-05,2.0,4.0,mean/max,0.6111625867459773
123,123,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,100,../results,../results/20220430/160947,85015,100,1e-05,2.0,4.0,mean/max,0.6681318681318682
124,124,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,80,../results,../results/20220430/155023,31741,25,1e-05,2.0,4.0,mean/max,0.6724143692564746
125,125,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,80,../results,../results/20220430/115043,65579,150,0.001,2.0,4.0,mean/max,0.6858248215900129
126,126,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,100,../results,../results/20220430/111757,61535,150,0.0001,2.0,4.0,mean/max,0.5746904489172532
127,127,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,100,../results,../results/20220430/171843,10153,100,0.001,2.0,4.0,mean/max,0.6655863282180754
128,128,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,100,../results,../results/20220430/104610,96691,150,1e-05,2.0,4.0,mean/max,0.6241691641691642
129,129,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,100,../results,../results/20220430/223313,64900,25,0.01,4.0,4.0,mean/max,0.5585164835164835
130,130,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,60,../results,../results/20220430/215333,75908,25,0.001,4.0,4.0,mean/max,0.6272487637312744
131,131,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,100,../results,../results/20220430/110242,92557,50,0.0001,2.0,4.0,mean/max,0.6546421389441985
132,132,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,100,../results,../results/20220430/101442,19419,25,1e-05,2.0,4.0,mean/max,0.6657208913757261
133,133,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,60,../results,../results/20220430/211830,15053,25,0.0001,4.0,4.0,mean/max,0.5947739820565908
134,134,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,60,../results,../results/20220430/192536,71359,150,0.0001,4.0,4.0,mean/max,0.7353416149068324
135,135,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,100,../results,../results/20220430/222309,74306,150,0.001,4.0,4.0,mean/max,0.6802262505111079
136,136,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,60,../results,../results/20220430/144835,91790,50,0.001,2.0,4.0,mean/max,0.6594652406417112
137,137,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,60,../results,../results/20220430/122758,93055,50,0.001,2.0,4.0,mean/max,0.6851470588235294
138,138,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,80,../results,../results/20220430/173259,30170,25,0.01,2.0,4.0,mean/max,0.5771526610035927
139,139,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,100,../results,../results/20220430/135950,56074,150,1e-05,2.0,4.0,mean/max,0.6783173438609976
140,140,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,80,../results,../results/20220430/161613,49586,150,1e-05,2.0,4.0,mean/max,0.6356787904620599
141,141,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,80,../results,../results/20220430/152431,69888,50,0.01,2.0,4.0,mean/max,0.5549985025456724
142,142,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,60,../results,../results/20220430/102839,22491,100,1e-05,2.0,4.0,mean/max,0.6960127591706539
